locationId,location,parameter,value,date,unit,coordinates,country,city,isMobile,isAnalysis,entity,sensorType
2848864,"Dabali, Handigaun",temperature,35.73372999827067,"{'utc': '2024-05-24T06:00:00+00:00', 'local': '2024-05-24T11:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,37.469563484191895,"{'utc': '2024-05-24T07:00:00+00:00', 'local': '2024-05-24T12:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,36.25793647766113,"{'utc': '2024-05-24T08:00:00+00:00', 'local': '2024-05-24T13:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,33.98263931274414,"{'utc': '2024-05-24T09:00:00+00:00', 'local': '2024-05-24T14:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,31.428571510314942,"{'utc': '2024-05-24T10:00:00+00:00', 'local': '2024-05-24T15:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,29.9297620455424,"{'utc': '2024-05-24T11:00:00+00:00', 'local': '2024-05-24T16:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,30.168333212534588,"{'utc': '2024-05-24T12:00:00+00:00', 'local': '2024-05-24T17:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,28.849285697937013,"{'utc': '2024-05-24T13:00:00+00:00', 'local': '2024-05-24T18:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,28.362301349639893,"{'utc': '2024-05-24T14:00:00+00:00', 'local': '2024-05-24T19:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,28.087279183523997,"{'utc': '2024-05-24T15:00:00+00:00', 'local': '2024-05-24T20:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,27.876623327081855,"{'utc': '2024-05-24T16:00:00+00:00', 'local': '2024-05-24T21:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
