,Latitude,Longitude,COTotalColumn,COMixingRatio surface,COMixingRatio 900hPa,COMixingRatio 800hPa,COMixingRatio 700hPa,COMixingRatio 600hPa,COMixingRatio 500hPa,COMixingRatio 400hPa,COMixingRatio 300hPa,COMixingRatio 200hPa,COMixingRatio 100hPa,RetrievedSurfaceTemperature 
55,54.534305572509766,129.33831787109375,2.8394327036385034e+18,184.19030761718753,197.51933288574216,205.2230987548828,210.33650207519528,195.2308654785156,156.88232421875,117.78260040283205,87.28469848632812,38.17123794555664,18.081970214843754,262.736328125
56,54.73575210571289,129.41285705566406,2.833432118929916e+18,181.07678222656247,192.2330017089844,200.3417510986328,207.5075225830078,200.10792541503903,167.99818420410156,127.7283935546875,91.28673553466797,38.08921051025391,17.926193237304688,264.2728881835937
57,54.593238830566406,128.6012420654297,2.343881438610325e+18,137.35679626464844,131.5768585205078,139.8734893798828,162.12322998046875,176.66836547851562,158.69810485839844,119.73085784912108,80.64022827148438,33.286598205566406,16.980073928833008,259.3023986816406
58,54.50387191772461,128.14710998535156,2.741726252103631e+18,174.2496337890625,176.1725616455078,179.7268829345703,189.0960235595703,185.2788543701172,160.9208526611328,128.7905120849609,95.66615295410156,40.16794967651367,18.40102767944336,257.62356567382807
59,54.71181488037109,128.2172393798828,2.466209528903893e+18,136.8097381591797,129.4105682373047,133.76377868652344,151.17306518554688,171.1782684326172,177.7506866455078,157.24990844726562,104.79171752929688,37.410892486572266,17.475360870361328,258.58843994140625
60,54.39440155029297,128.86500549316406,2.6161235413046395e+18,158.4546356201172,158.31915283203125,167.52838134765625,186.19006347656247,190.68072509765625,165.9896697998047,126.54966735839844,88.53826904296875,36.48982620239258,17.63376235961914,261.24514770507807
61,54.597900390625,128.9375,2.7611430776943406e+18,164.2568817138672,167.4962615966797,176.0575408935547,194.35992431640625,202.47706604003903,179.10498046875,136.57406616210935,93.19336700439453,37.144317626953125,17.683557510375977,262.6947631835937
62,54.2829475402832,129.5533447265625,2.681222051372466e+18,163.70870971679688,166.7179412841797,171.90005493164062,180.93850708007807,183.8262176513672,171.91001892089844,144.32794189453125,102.89065551757812,39.51184082031249,18.07629585266113,261.0907592773437
63,54.48301696777344,129.6282501220703,2.439226139168735e+18,143.67665100097656,142.5922393798828,147.88682556152344,160.8109588623047,171.07452392578125,163.84703063964844,134.78736877441406,91.65048980712889,35.917327880859375,17.423194885253906,261.7126159667969
64,54.682987213134766,129.70413208007812,2.2964309148020244e+18,153.5348968505859,156.08432006835935,161.65289306640625,171.9678192138672,170.65219116210935,142.1260986328125,99.74159240722656,62.30804443359375,26.726396560668945,15.528912544250488,262.3964233398437
65,54.168651580810554,130.21951293945312,2.457257030352634e+18,143.0440673828125,141.54428100585935,146.50064086914062,159.4824981689453,171.06170654296875,172.78958129882812,151.524658203125,103.11647033691406,37.79291534423828,17.730424880981445,262.38250732421875
66,54.36621856689453,130.29690551757812,2.549865596225323e+18,161.6357269287109,165.330810546875,170.70233154296875,178.82147216796875,179.3829803466797,161.6768035888672,129.8193206787109,91.65996551513673,36.93075942993164,17.69158363342285,262.81854248046875
67,54.563671112060554,130.3753662109375,2.2907188144567744e+18,155.63259887695312,158.87789916992188,165.325439453125,174.3936309814453,171.65707397460935,141.95614624023435,98.44136810302734,60.39629364013672,26.294492721557617,15.474872589111328,261.7476806640625
68,54.05134963989258,130.87033081054688,2.4323420968672297e+18,156.0881805419922,158.67523193359375,170.78512573242188,183.1994171142578,178.85267639160156,150.7423553466797,114.3177490234375,81.47922515869139,34.64688491821289,17.417055130004883,261.3675537109375
69,54.247291564941406,130.95037841796875,2.630077168494838e+18,170.06729125976562,175.37667846679688,187.01583862304688,196.7118988037109,191.5126190185547,162.5725860595703,124.6317138671875,89.17706298828125,36.95840072631836,17.771888732910156,263.019287109375
70,54.44309616088867,131.03158569335935,2.24022841587558e+18,165.8201141357422,168.4312286376953,169.47171020507812,168.3146820068359,158.3868408203125,133.32040405273435,99.05828094482419,64.14186096191406,27.88005256652832,15.872608184814451,262.9161071777344
71,53.89066696166992,131.88990783691406,2.3394012036050447e+18,168.51405334472656,175.07730102539062,179.9340362548828,180.6435089111328,165.20556640625,135.2938690185547,94.35797882080078,57.01944732666016,24.45155143737793,15.157970428466797,263.33819580078125
72,53.962528228759766,131.21548461914062,2.27363652692974e+18,156.29322814941406,158.81365966796875,166.29615783691406,173.71998596191406,167.24546813964844,140.9750518798828,99.69654846191406,60.45360565185546,25.666748046875,15.39813995361328,261.1358337402344
73,54.0314826965332,130.53724670410156,2.239844136561672e+18,159.09889221191406,160.42298889160156,166.3651580810547,170.59434509277344,161.08718872070312,135.43124389648435,99.45327758789062,63.75399398803711,27.23641967773437,15.752607345581055,262.0135498046875
74,54.22827911376953,130.61679077148435,3.9202716003178906e+18,282.20782470703125,316.7323608398437,303.0873718261719,253.83901977539065,226.63633728027344,216.66061401367188,206.7924346923828,155.1789398193359,51.10312271118164,19.605186462402344,264.0246276855469
75,54.297260284423835,129.9256134033203,3.0283609620055327e+18,182.58251953125,192.1163787841797,197.44888305664065,203.6201629638672,206.5963897705078,196.43844604492188,168.18362426757812,118.37367248535156,42.8814811706543,18.539331436157223,263.5160827636719
76,54.16423034667969,129.1442108154297,2.2648753434017137e+18,139.49440002441406,134.8397674560547,146.1283416748047,170.46241760253906,178.259765625,153.3291473388672,105.97423553466795,63.109912872314446,26.725568771362305,15.634099006652832,258.2882995605469
77,54.36607360839844,129.2180633544922,2.6841849603314156e+18,150.367919921875,149.50973510742188,159.2807159423828,181.0487518310547,198.05355834960935,187.07778930664065,148.1829071044922,98.97664642333984,37.8176383972168,17.756174087524414,261.46173095703125
78,54.22845077514648,128.41497802734375,2.1888935923642527e+18,144.5994415283203,136.0119171142578,138.8624267578125,149.70314025878906,151.4921112060547,137.53665161132812,111.52986907958984,78.02748107910156,32.64421844482422,16.898298263549805,258.2015075683594
79,54.434268951416016,128.4861602783203,2.832595940336992e+18,162.18252563476562,161.30520629882812,170.27064514160156,194.63938903808597,210.44226074218753,192.63342285156247,148.9562530517578,99.28410339355469,37.987586975097656,17.774616241455078,261.4356994628906
80,54.29434585571289,127.65399169921876,2.2240152922903017e+18,140.38714599609375,128.7454071044922,135.2508544921875,159.2670745849609,170.9394989013672,153.08583068847656,112.83026123046876,68.69766235351562,27.949546813964844,15.849374771118164,257.5630798339844
81,54.3528709411621,128.0361175537109,2.647393926876496e+18,147.31326293945312,139.0093536376953,147.37429809570312,175.58444213867188,200.6483459472656,194.00762939453125,151.9376983642578,97.80364227294922,36.66596603393555,17.511611938476562,259.2914428710937
82,54.23156738281249,128.7482757568359,2.479594708582531e+18,162.53179931640625,159.9250030517578,161.35369873046875,166.12803649902344,163.42080688476562,149.29095458984375,126.58890533447264,94.86409759521484,38.77940368652344,18.075593948364254,260.7359924316406
83,53.064449310302734,130.1031036376953,2.9351443662026834e+18,164.6023712158203,162.94049072265625,174.6843109130859,197.38417053222656,211.06306457519528,200.66976928710935,162.5666961669922,108.11869812011717,39.55541610717773,18.195320129394528,262.8608093261719
